Timestamp (s),Time Format (HH:MM:SS),Value
3810.000,01:03:30,5578.0
3812.000,01:03:32,5578.0
3814.000,01:03:34,5578.0
3816.000,01:03:36,5578.0
3818.000,01:03:38,5578.0
3820.000,01:03:40,5578.0
3822.000,01:03:42,5578.0
3824.000,01:03:44,5578.0
3826.000,01:03:46,5578.0
3828.000,01:03:48,5578.0
3830.000,01:03:50,5578.0
3832.000,01:03:52,5578.0
3834.000,01:03:54,5578.0
3836.000,01:03:56,5578.0
3838.000,01:03:58,5578.0
3840.000,01:04:00,5578.0
3842.000,01:04:02,5578.0
3844.000,01:04:04,5578.0
3846.000,01:04:06,5578.0
3848.000,01:04:08,5578.0
3850.000,01:04:10,5578.0
3852.000,01:04:12,5578.0
3854.000,01:04:14,5578.0
3856.000,01:04:16,5578.0
3858.000,01:04:18,5578.0
3860.000,01:04:20,5578.0
3862.000,01:04:22,5578.0
3864.000,01:04:24,5578.0
3866.000,01:04:26,5578.0
3868.000,01:04:28,5578.0
3870.000,01:04:30,5578.0
3872.000,01:04:32,5578.0
3874.000,01:04:34,5578.0
3876.000,01:04:36,5578.0
3878.000,01:04:38,5578.0
3880.000,01:04:40,5578.0
3882.000,01:04:42,5578.0
3884.000,01:04:44,5578.0
3886.000,01:04:46,5578.0
3888.000,01:04:48,5578.0
3890.000,01:04:50,5578.0
3892.000,01:04:52,5578.0
3894.000,01:04:54,5578.0
3896.000,01:04:56,5578.0
3898.000,01:04:58,5578.0
3900.000,01:05:00,5578.0
3902.000,01:05:02,5578.0
3904.000,01:05:04,5578.0
3906.000,01:05:06,5578.0
3908.000,01:05:08,5578.0
3910.000,01:05:10,5578.0
3912.000,01:05:12,5578.0
3914.000,01:05:14,5578.0
3916.000,01:05:16,5578.0
3918.000,01:05:18,5578.0
3920.000,01:05:20,5578.0
3922.000,01:05:22,5578.0
3924.000,01:05:24,5578.0
3926.000,01:05:26,5578.0
3928.000,01:05:28,5578.0
3930.000,01:05:30,5578.0
3932.000,01:05:32,5578.0
3934.000,01:05:34,5578.0
3936.000,01:05:36,5578.0
3938.000,01:05:38,5578.0
3940.000,01:05:40,5578.0
3942.000,01:05:42,5578.0
3944.000,01:05:44,5578.0
3946.000,01:05:46,5578.0
3948.000,01:05:48,5578.0
3950.000,01:05:50,5578.0
3952.000,01:05:52,5578.0
3954.000,01:05:54,5576.0
3956.000,01:05:56,5578.0
3958.000,01:05:58,5578.0
3960.000,01:06:00,5578.0
3962.000,01:06:02,5578.0
3964.000,01:06:04,5578.0
3966.000,01:06:06,5578.0
3968.000,01:06:08,5578.0
3970.000,01:06:10,5578.0
3972.000,01:06:12,5578.0
3974.000,01:06:14,5578.0
3976.000,01:06:16,5578.0
3978.000,01:06:18,5578.0
3980.000,01:06:20,5578.0
3982.000,01:06:22,5578.0
3984.000,01:06:24,5578.0
3986.000,01:06:26,5578.0
3988.000,01:06:28,5578.0
3990.000,01:06:30,5578.0
3992.000,01:06:32,5578.0
3994.000,01:06:34,5578.0
3996.000,01:06:36,5578.0
3998.000,01:06:38,5578.0
4000.000,01:06:40,5578.0
4002.000,01:06:42,5578.0
4004.000,01:06:44,5578.0
4006.000,01:06:46,5578.0
4008.000,01:06:48,5578.0
4010.000,01:06:50,5578.0
4012.000,01:06:52,5578.0
4014.000,01:06:54,5578.0
4016.000,01:06:56,5578.0
4018.000,01:06:58,5578.0
4020.000,01:07:00,5578.0
4022.000,01:07:02,5578.0
4024.000,01:07:04,5578.0
4026.000,01:07:06,5578.0
4028.000,01:07:08,5578.0
4030.000,01:07:10,5578.0
4032.000,01:07:12,5578.0
4034.000,01:07:14,5578.0
4036.000,01:07:16,5578.0
4038.000,01:07:18,5578.0
4040.000,01:07:20,5578.0
4042.000,01:07:22,5578.0
4044.000,01:07:24,5578.0
4046.000,01:07:26,5578.0
4048.000,01:07:28,5578.0
4050.000,01:07:30,5578.0
4052.000,01:07:32,5578.0
4054.000,01:07:34,5578.0
4056.000,01:07:36,5578.0
4058.000,01:07:38,5578.0
4060.000,01:07:40,5578.0
4062.000,01:07:42,5578.0
4064.000,01:07:44,5578.0
4066.000,01:07:46,5578.0
4068.000,01:07:48,5578.0
4070.000,01:07:50,5578.0
4072.000,01:07:52,5578.0
4074.000,01:07:54,5578.0
4076.000,01:07:56,5518
4078.000,01:07:58,5518
4080.000,01:08:00,5518
4082.000,01:08:02,5518
4084.000,01:08:04,5518
4086.000,01:08:06,5518
4088.000,01:08:08,5518
4090.000,01:08:10,5518
4092.000,01:08:12,5518
4094.000,01:08:14,5518
4096.000,01:08:16,5518
4098.000,01:08:18,5518
4100.000,01:08:20,5518
4102.000,01:08:22,5518
4104.000,01:08:24,5518
4106.000,01:08:26,5578.0
4108.000,01:08:28,5578.0
4110.000,01:08:30,5578.0
4112.000,01:08:32,5578.0
4114.000,01:08:34,5578.0
4116.000,01:08:36,5578.0
4118.000,01:08:38,5578.0
4120.000,01:08:40,5578.0
4122.000,01:08:42,5578.0
4124.000,01:08:44,5578.0
4126.000,01:08:46,5578.0
4128.000,01:08:48,5578.0
4130.000,01:08:50,5578.0
4132.000,01:08:52,5578.0
4134.000,01:08:54,5578.0
4136.000,01:08:56,5518
4138.000,01:08:58,5578.0
4140.000,01:09:00,5578.0
4142.000,01:09:02,5578.0
4144.000,01:09:04,5578.0
4146.000,01:09:06,5578.0
4148.000,01:09:08,5578.0
4150.000,01:09:10,5578.0
4152.000,01:09:12,5578.0
4154.000,01:09:14,5578.0
4156.000,01:09:16,5578.0
4158.000,01:09:18,5578.0
4160.000,01:09:20,5578.0
4162.000,01:09:22,5578.0
4164.000,01:09:24,5578.0
4166.000,01:09:26,5578.0
4168.000,01:09:28,5578.0
4170.000,01:09:30,5578.0
4172.000,01:09:32,5578.0
4174.000,01:09:34,5578.0
4176.000,01:09:36,5578.0
4178.000,01:09:38,5578.0
4180.000,01:09:40,5578.0
4182.000,01:09:42,5578.0
4184.000,01:09:44,5578.0
4186.000,01:09:46,5578.0
4188.000,01:09:48,5578.0
4190.000,01:09:50,5578.0
4192.000,01:09:52,5578.0
4194.000,01:09:54,5578.0
4196.000,01:09:56,5578.0
4198.000,01:09:58,
4200.000,01:10:00,
4202.000,01:10:02,
4204.000,01:10:04,
4206.000,01:10:06,
4208.000,01:10:08,
4210.000,01:10:10,
4212.000,01:10:12,
4214.000,01:10:14,
4216.000,01:10:16,
4218.000,01:10:18,
4220.000,01:10:20,
4222.000,01:10:22,
4224.000,01:10:24,
4226.000,01:10:26,5578.0
4228.000,01:10:28,5578.0
4230.000,01:10:30,5578.0
4232.000,01:10:32,5578.0
4234.000,01:10:34,5578.0
4236.000,01:10:36,5578.0
4238.000,01:10:38,5578.0
4240.000,01:10:40,5578.0
4242.000,01:10:42,5578.0
4244.000,01:10:44,5578.0
4246.000,01:10:46,5578.0
4248.000,01:10:48,5578.0
4250.000,01:10:50,5578.0
4252.000,01:10:52,5578.0
4254.000,01:10:54,5578.0
4256.000,01:10:56,5578.0
4258.000,01:10:58,5578.0
4260.000,01:11:00,55780
4262.000,01:11:02,55780
4264.000,01:11:04,55780
4266.000,01:11:06,55780
4268.000,01:11:08,55780
4270.000,01:11:10,55780
4272.000,01:11:12,55780
4274.000,01:11:14,55780
4276.000,01:11:16,55780
4278.000,01:11:18,55780
4280.000,01:11:20,55780
4282.000,01:11:22,55780
4284.000,01:11:24,55780
4286.000,01:11:26,55780
4288.000,01:11:28,55780
4290.000,01:11:30,5578.0
4292.000,01:11:32,5578.0
4294.000,01:11:34,5578.0
4296.000,01:11:36,5578.0
4298.000,01:11:38,5578.0
4300.000,01:11:40,5578.0
4302.000,01:11:42,5578.0
4304.000,01:11:44,5578.0
4306.000,01:11:46,5578.0
4308.000,01:11:48,5578.0
4310.000,01:11:50,5578.0
4312.000,01:11:52,5578.0
4314.000,01:11:54,5578.0
4316.000,01:11:56,5578.0
4318.000,01:11:58,5578.0
4320.000,01:12:00,5578.0
4322.000,01:12:02,5578.0
4324.000,01:12:04,5578.0
4326.000,01:12:06,5578.0
4328.000,01:12:08,5578.0
4330.000,01:12:10,5578.0
4332.000,01:12:12,5578.0
4334.000,01:12:14,5578.0
4336.000,01:12:16,5578.0
4338.000,01:12:18,5578.0
4340.000,01:12:20,5578.0
4342.000,01:12:22,5578.0
4344.000,01:12:24,5578.0
4346.000,01:12:26,5578.0
4348.000,01:12:28,5578.0
4350.000,01:12:30,5578.0
4352.000,01:12:32,5578.0
4354.000,01:12:34,5578.0
4356.000,01:12:36,5578.0
4358.000,01:12:38,5578.0
4360.000,01:12:40,5578.0
4362.000,01:12:42,5578.0
4364.000,01:12:44,5578.0
4366.000,01:12:46,5578.0
4368.000,01:12:48,5578.0
4370.000,01:12:50,5578.0
4372.000,01:12:52,5578.0
4374.000,01:12:54,5578.0
4376.000,01:12:56,5578.0
4378.000,01:12:58,5578.0
4380.000,01:13:00,5578.0
4382.000,01:13:02,5578.0
4384.000,01:13:04,5578.0
4386.000,01:13:06,5578.0
4388.000,01:13:08,5578.0
4390.000,01:13:10,5578.0
4392.000,01:13:12,5571.5
4394.000,01:13:14,5578.0
4396.000,01:13:16,5578.0
4398.000,01:13:18,5578.0
4400.000,01:13:20,5578.0
4402.000,01:13:22,5578.0
4404.000,01:13:24,5578.0
4406.000,01:13:26,5578.0
4408.000,01:13:28,5578.0
4410.000,01:13:30,5578.0
4412.000,01:13:32,5578.0
4414.000,01:13:34,5578.0
4416.000,01:13:36,5578.0
4418.000,01:13:38,5578.0
4420.000,01:13:40,5578.0
4422.000,01:13:42,5578.0
4424.000,01:13:44,5578.0
4426.000,01:13:46,5578.0
4428.000,01:13:48,5578.0
4430.000,01:13:50,5578.0
4432.000,01:13:52,5578.0
4434.000,01:13:54,5578.0
4436.000,01:13:56,5578.0
4438.000,01:13:58,5578.0
4440.000,01:14:00,5578.0
4442.000,01:14:02,
4444.000,01:14:04,
4446.000,01:14:06,
4448.000,01:14:08,
4450.000,01:14:10,
4452.000,01:14:12,
4454.000,01:14:14,
4456.000,01:14:16,
4458.000,01:14:18,
4460.000,01:14:20,
4462.000,01:14:22,
4464.000,01:14:24,
4466.000,01:14:26,
4468.000,01:14:28,
4470.000,01:14:30,5518.0
4472.000,01:14:32,
4474.000,01:14:34,5572.5
4476.000,01:14:36,5578.0
4478.000,01:14:38,5578.0
4480.000,01:14:40,5578.0
4482.000,01:14:42,5578.0
4484.000,01:14:44,5578.0
4486.000,01:14:46,5578.0
4488.000,01:14:48,5578.0
4490.000,01:14:50,5578.0
4492.000,01:14:52,5578.0
4494.000,01:14:54,5578.0
4496.000,01:14:56,5578.0
4498.000,01:14:58,5572.5
4500.000,01:15:00,55775
4502.000,01:15:02,5578.0
4504.000,01:15:04,5578.0
4506.000,01:15:06,5578.0
4508.000,01:15:08,5578.0
4510.000,01:15:10,55715
4512.000,01:15:12,55715
4514.000,01:15:14,5578.0
4516.000,01:15:16,5578.0
4518.000,01:15:18,5578.0
4520.000,01:15:20,5578.0
4522.000,01:15:22,5578.0
4524.000,01:15:24,5578.0
4526.000,01:15:26,5578.0
4528.000,01:15:28,5578.0
4530.000,01:15:30,5578.0
4532.000,01:15:32,5578.0
4534.000,01:15:34,5578.0
4536.000,01:15:36,5578.0
4538.000,01:15:38,5578.0
4540.000,01:15:40,5578.0
4542.000,01:15:42,5578.0
4544.000,01:15:44,5578.0
4546.000,01:15:46,5578.0
4548.000,01:15:48,5578.0
4550.000,01:15:50,5578.0
4552.000,01:15:52,5578.0
4554.000,01:15:54,5578.0
4556.000,01:15:56,5578.0
4558.000,01:15:58,5578.0
4560.000,01:16:00,5578.0
4562.000,01:16:02,5578.0
4564.000,01:16:04,5578.0
4566.000,01:16:06,5578.0
4568.000,01:16:08,5578.0
4570.000,01:16:10,5578.0
4572.000,01:16:12,5571.5
4574.000,01:16:14,5571.5
4576.000,01:16:16,5571.5
4578.000,01:16:18,5578.0
4580.000,01:16:20,5578.0
4582.000,01:16:22,5578.0
4584.000,01:16:24,5571.5
4586.000,01:16:26,5571.5
4588.000,01:16:28,5578.0
4590.000,01:16:30,5578.0
4592.000,01:16:32,5578.0
4594.000,01:16:34,5578.0
4596.000,01:16:36,5578.0
4598.000,01:16:38,5578.0
4600.000,01:16:40,5578.0
4602.000,01:16:42,5578.0
4604.000,01:16:44,5578.0
4606.000,01:16:46,5578.0
4608.000,01:16:48,5578.0
4610.000,01:16:50,5578.0
4612.000,01:16:52,5578.0
4614.000,01:16:54,5578.0
4616.000,01:16:56,5578.0
4618.000,01:16:58,5578.0
4620.000,01:17:00,5571.5
4622.000,01:17:02,5578.0
4624.000,01:17:04,55715
4628.000,01:17:08,55715
4626.000,01:17:06,55715
4630.000,01:17:10,55715
4632.000,01:17:12,5578.0
4634.000,01:17:14,5578.0
4636.000,01:17:16,5578.0
4638.000,01:17:18,5578.0
4640.000,01:17:20,5578.0
4642.000,01:17:22,5578.0
4644.000,01:17:24,55715
4646.000,01:17:26,55715
4648.000,01:17:28,5578.0
4650.000,01:17:30,5578.0
4652.000,01:17:32,5578.0
4654.000,01:17:34,5518
4656.000,01:17:36,5576.0
4658.000,01:17:38,5576.0
4660.000,01:17:40,5576.0
4662.000,01:17:42,5576.0
4664.000,01:17:44,5576.0
4666.000,01:17:46,5576.0
4668.000,01:17:48,5576.0
4670.000,01:17:50,5576.0
4672.000,01:17:52,5576.0
4674.000,01:17:54,5576.0
4676.000,01:17:56,5578.0
4678.000,01:17:58,5578.0
4680.000,01:18:00,5578.0
4682.000,01:18:02,5578.0
4684.000,01:18:04,5578.0
4686.000,01:18:06,5578.0
4688.000,01:18:08,5578.0
4690.000,01:18:10,5578.0
4692.000,01:18:12,5578.0
4694.000,01:18:14,5578.0
4696.000,01:18:16,5578.0
4698.000,01:18:18,5578.0
4700.000,01:18:20,5578.0
4702.000,01:18:22,5578.0
4704.000,01:18:24,5578.0
4706.000,01:18:26,5578.0
4708.000,01:18:28,5578.0
4710.000,01:18:30,5578.0
4712.000,01:18:32,5578.0
4714.000,01:18:34,5578.0
4716.000,01:18:36,5578.0
4718.000,01:18:38,5578.0
4720.000,01:18:40,5578.0
4722.000,01:18:42,5578.0
4724.000,01:18:44,5578.0
4726.000,01:18:46,5578.0
4728.000,01:18:48,5578.0
4730.000,01:18:50,5578.0
4732.000,01:18:52,5578.0
4734.000,01:18:54,5578.0
4736.000,01:18:56,55775
4738.000,01:18:58,55775
4740.000,01:19:00,55775
4742.000,01:19:02,5578.0
4744.000,01:19:04,5578.0
4746.000,01:19:06,5578.0
4748.000,01:19:08,5578.0
4750.000,01:19:10,5578.0
4752.000,01:19:12,5578.0
4754.000,01:19:14,55775
4756.000,01:19:16,55775
4758.000,01:19:18,5578.0
4760.000,01:19:20,5578.0
4762.000,01:19:22,5578.0
4764.000,01:19:24,5578.0
4766.000,01:19:26,5578.0
4768.000,01:19:28,5578.0
4770.000,01:19:30,5578.0
4772.000,01:19:32,5578.0
4774.000,01:19:34,5578.0
4776.000,01:19:36,5578.0
4778.000,01:19:38,5578.0
4780.000,01:19:40,55775
4782.000,01:19:42,5571.5
4784.000,01:19:44,5578.0
4786.000,01:19:46,5578.0
4788.000,01:19:48,5578.0
4790.000,01:19:50,5578.0
4792.000,01:19:52,5571.5
4794.000,01:19:54,5578.0
4796.000,01:19:56,5578.0
4798.000,01:19:58,55775
4800.000,01:20:00,55775
4802.000,01:20:02,55775
4804.000,01:20:04,55775
4806.000,01:20:06,55775
4808.000,01:20:08,55775
4810.000,01:20:10,55775
4812.000,01:20:12,5572.5
4814.000,01:20:14,5572.5
4816.000,01:20:16,5572.5
4818.000,01:20:18,5572.5
4820.000,01:20:20,5572.5
4822.000,01:20:22,5572.5
4824.000,01:20:24,5572.5
4826.000,01:20:26,5572.5
4828.000,01:20:28,5572.5
4830.000,01:20:30,5572.5
4832.000,01:20:32,5572.5
4834.000,01:20:34,5572.5
4836.000,01:20:36,5572.5
4838.000,01:20:38,5572.5
4840.000,01:20:40,5572.5
4842.000,01:20:42,55715
4844.000,01:20:44,55715
4846.000,01:20:46,55715
4848.000,01:20:48,55715
4850.000,01:20:50,55715
4852.000,01:20:52,55715
4854.000,01:20:54,55715
4856.000,01:20:56,55715
4858.000,01:20:58,55715
4860.000,01:21:00,55715
4862.000,01:21:02,55715
4864.000,01:21:04,55715
4866.000,01:21:06,55715
4868.000,01:21:08,55715
4870.000,01:21:10,55715
4872.000,01:21:12,55115
4874.000,01:21:14,55115
4876.000,01:21:16,55115
4878.000,01:21:18,55115
4880.000,01:21:20,55115
4882.000,01:21:22,55115
4884.000,01:21:24,55115
4886.000,01:21:26,55115
4888.000,01:21:28,55115
4890.000,01:21:30,55115
4892.000,01:21:32,55115
4894.000,01:21:34,55115
4896.000,01:21:36,55115
4898.000,01:21:38,55115
4900.000,01:21:40,55115
4902.000,01:21:42,5511.5
4904.000,01:21:44,55715
4906.000,01:21:46,55715
4908.000,01:21:48,55715
4910.000,01:21:50,55715
4912.000,01:21:52,55715
4914.000,01:21:54,55715
4916.000,01:21:56,55715
4918.000,01:21:58,55715
4920.000,01:22:00,55715
4922.000,01:22:02,55715
4924.000,01:22:04,55715
4926.000,01:22:06,55715
4928.000,01:22:08,55715
4930.000,01:22:10,55715
4932.000,01:22:12,55715
4934.000,01:22:14,55715
4936.000,01:22:16,55715
4938.000,01:22:18,55715
4940.000,01:22:20,55715
4942.000,01:22:22,55715
4944.000,01:22:24,55715
4946.000,01:22:26,55715
4948.000,01:22:28,55715
4950.000,01:22:30,55715
4952.000,01:22:32,55715
4954.000,01:22:34,55715
4956.000,01:22:36,55715
4958.000,01:22:38,55715
4960.000,01:22:40,55715
4962.000,01:22:42,55715
4964.000,01:22:44,55115
4966.000,01:22:46,5571.5
4968.000,01:22:48,5571.5
4970.000,01:22:50,5571.5
4972.000,01:22:52,5571.5
4974.000,01:22:54,5571.5
4976.000,01:22:56,5571.5
4978.000,01:22:58,5571.5
4980.000,01:23:00,5571.5
4982.000,01:23:02,5571.5
4984.000,01:23:04,5571.5
4986.000,01:23:06,5571.5
4988.000,01:23:08,5571.5
4990.000,01:23:10,5571.5
4992.000,01:23:12,5571.5
4994.000,01:23:14,55715
4996.000,01:23:16,55715
4998.000,01:23:18,55715
5000.000,01:23:20,55715
5002.000,01:23:22,55715
5004.000,01:23:24,55715
5006.000,01:23:26,55715
5008.000,01:23:28,55715
5010.000,01:23:30,55715
5012.000,01:23:32,55715
5014.000,01:23:34,55715
5016.000,01:23:36,55715
5018.000,01:23:38,55715
5020.000,01:23:40,55715
5022.000,01:23:42,55715
5024.000,01:23:44,55715
5026.000,01:23:46,55715
5028.000,01:23:48,55715
5030.000,01:23:50,55715
5032.000,01:23:52,55715
5034.000,01:23:54,55715
5036.000,01:23:56,55715
5038.000,01:23:58,55715
5040.000,01:24:00,55715
5042.000,01:24:02,55715
5044.000,01:24:04,55715
5046.000,01:24:06,55715
5048.000,01:24:08,55715
5050.000,01:24:10,55715
5052.000,01:24:12,55715
5054.000,01:24:14,5571.5
5056.000,01:24:16,5571.5
5058.000,01:24:18,5571.5
5060.000,01:24:20,5571.5
5062.000,01:24:22,5571.5
5064.000,01:24:24,5571.5
5066.000,01:24:26,5571.5
5068.000,01:24:28,5571.5
5070.000,01:24:30,5571.5
5072.000,01:24:32,5571.5
5074.000,01:24:34,5571.5
5076.000,01:24:36,5571.5
5078.000,01:24:38,5571.5
5080.000,01:24:40,5571.5
5082.000,01:24:42,5571.5
5084.000,01:24:44,5571.5
5086.000,01:24:46,
5088.000,01:24:48,
5090.000,01:24:50,
5092.000,01:24:52,
5094.000,01:24:54,
5096.000,01:24:56,
5098.000,01:24:58,
5100.000,01:25:00,
5102.000,01:25:02,
5104.000,01:25:04,
5106.000,01:25:06,
5108.000,01:25:08,
5110.000,01:25:10,
5112.000,01:25:12,
5114.000,01:25:14,5571.5
5116.000,01:25:16,55715
5118.000,01:25:18,55715
5120.000,01:25:20,55715
5122.000,01:25:22,55715
5124.000,01:25:24,55715
5126.000,01:25:26,55715
5128.000,01:25:28,55715
5130.000,01:25:30,55715
5132.000,01:25:32,55715
5134.000,01:25:34,55715
5136.000,01:25:36,55715
5138.000,01:25:38,55715
5140.000,01:25:40,5571.0
5142.000,01:25:42,5571.0
5144.000,01:25:44,5577.0
5146.000,01:25:46,5571.0
5148.000,01:25:48,5571.0
5150.000,01:25:50,5571.0
5152.000,01:25:52,5571.0
5154.000,01:25:54,5571.0
5156.000,01:25:56,5571.0
5158.000,01:25:58,5571.0
5160.000,01:26:00,5571.0
5162.000,01:26:02,5571.0
5164.000,01:26:04,5571.0
5166.000,01:26:06,5571.0
5168.000,01:26:08,5571.0
5170.000,01:26:10,5571.0
5172.000,01:26:12,5571.0
5174.000,01:26:14,5571.0
5176.000,01:26:16,5577.0
5178.000,01:26:18,5577.0
5180.000,01:26:20,5577.0
5182.000,01:26:22,5577.0
5184.000,01:26:24,5577.0
5186.000,01:26:26,5577.0
5188.000,01:26:28,5577.0
5190.000,01:26:30,5577.0
5192.000,01:26:32,5577.0
5194.000,01:26:34,5577.0
5196.000,01:26:36,5577.0
5198.000,01:26:38,5577.0
5200.000,01:26:40,5577.0
5202.000,01:26:42,5577.0
5204.000,01:26:44,5577.0
5206.000,01:26:46,5571.0
5208.000,01:26:48,5577.0
5210.000,01:26:50,5577.0
5212.000,01:26:52,5577.0
5214.000,01:26:54,5577.0
5216.000,01:26:56,5577.0
5218.000,01:26:58,5577.0
5220.000,01:27:00,5577.0
5222.000,01:27:02,5577.0
5224.000,01:27:04,5577.0
5226.000,01:27:06,5577.0
5228.000,01:27:08,5577.0
5230.000,01:27:10,5577.0
5232.000,01:27:12,5577.0
5234.000,01:27:14,5577.0
5236.000,01:27:16,5571.0
5238.000,01:27:18,5571.0
5240.000,01:27:20,5571.0
5242.000,01:27:22,5571.0
5244.000,01:27:24,5571.0
5246.000,01:27:26,5571.0
5248.000,01:27:28,5571.0
5250.000,01:27:30,5571.0
5252.000,01:27:32,5571.0
5254.000,01:27:34,5571.0
5256.000,01:27:36,5571.0
5258.000,01:27:38,5571.0
5260.000,01:27:40,5571.0
5262.000,01:27:42,5571.0
5264.000,01:27:44,5571.0
5266.000,01:27:46,5577.0
5268.000,01:27:48,5571.0
5270.000,01:27:50,5571.0
5272.000,01:27:52,5571.0
5274.000,01:27:54,5571.0
5276.000,01:27:56,5571.0
5278.000,01:27:58,5571.0
5280.000,01:28:00,5571.0
5282.000,01:28:02,5571.0
5284.000,01:28:04,5571.0
5286.000,01:28:06,5571.0
5288.000,01:28:08,5571.0
5290.000,01:28:10,5571.0
5292.000,01:28:12,5571.0
5294.000,01:28:14,5571.0
5296.000,01:28:16,5571.0
5298.000,01:28:18,5577.0
5300.000,01:28:20,5577.0
5302.000,01:28:22,5577.0
5304.000,01:28:24,5577.0
5306.000,01:28:26,5577.0
5308.000,01:28:28,5577.0
5310.000,01:28:30,5577.0
5312.000,01:28:32,5577.0
5314.000,01:28:34,5577.0
5316.000,01:28:36,5577.0
5318.000,01:28:38,5577.0
5320.000,01:28:40,5577.0
5322.000,01:28:42,5577.0
5324.000,01:28:44,5577.0
5326.000,01:28:46,5577.0
5328.000,01:28:48,5571.0
5330.000,01:28:50,5571.0
5332.000,01:28:52,5571.0
5334.000,01:28:54,5571.0
5336.000,01:28:56,5571.0
5338.000,01:28:58,5571.0
5340.000,01:29:00,5571.0
5342.000,01:29:02,5571.0
5344.000,01:29:04,5571.0
5346.000,01:29:06,5571.0
5348.000,01:29:08,5571.0
5350.000,01:29:10,5571.0
5352.000,01:29:12,5571.0
5354.000,01:29:14,5571.0
5356.000,01:29:16,5571.0
5358.000,01:29:18,5577.0
5360.000,01:29:20,5577.0
5362.000,01:29:22,5577.0
5364.000,01:29:24,5577.0
5366.000,01:29:26,5577.0
5368.000,01:29:28,5577.0
5370.000,01:29:30,5577.0
5372.000,01:29:32,5577.0
5374.000,01:29:34,5577.0
5376.000,01:29:36,5577.0
5378.000,01:29:38,5577.0
5380.000,01:29:40,5577.0
5382.000,01:29:42,5577.0
5384.000,01:29:44,5577.0
5386.000,01:29:46,5577.0
5388.000,01:29:48,5577.0
5390.000,01:29:50,5571.0
5392.000,01:29:52,5571.0
5394.000,01:29:54,5571.0
5396.000,01:29:56,5571.0
5398.000,01:29:58,5571.0
5400.000,01:30:00,5571.0
5402.000,01:30:02,5571.0
5404.000,01:30:04,5577.0
5406.000,01:30:06,5577.0
5408.000,01:30:08,5577.0
5410.000,01:30:10,5577.0
5412.000,01:30:12,5577.0
5414.000,01:30:14,5577.0
5416.000,01:30:16,5577.0
5418.000,01:30:18,5577.0
5420.000,01:30:20,55770
5422.000,01:30:22,5577.0
5424.000,01:30:24,5577.0
5426.000,01:30:26,5577.0
5428.000,01:30:28,5577.0
5430.000,01:30:30,5577.0
5432.000,01:30:32,5577.0
5434.000,01:30:34,5577.0
5436.000,01:30:36,55770
5438.000,01:30:38,55770
5440.000,01:30:40,55770
5442.000,01:30:42,55770
5444.000,01:30:44,55770
5446.000,01:30:46,55770
5448.000,01:30:48,55770
5450.000,01:30:50,5577.0
5452.000,01:30:52,5577.0
5454.000,01:30:54,55770
5456.000,01:30:56,55770
5458.000,01:30:58,55770
5460.000,01:31:00,55770
5462.000,01:31:02,55770
5464.000,01:31:04,55770
5466.000,01:31:06,55770
5468.000,01:31:08,55770
5470.000,01:31:10,55770
5472.000,01:31:12,55770
5474.000,01:31:14,55770
5476.000,01:31:16,55770
5478.000,01:31:18,55770
5480.000,01:31:20,5577.0
5482.000,01:31:22,5577.0
5484.000,01:31:24,5577.0
5486.000,01:31:26,5577.0
5488.000,01:31:28,5577.0
5490.000,01:31:30,5577.0
5492.000,01:31:32,5577.0
5494.000,01:31:34,5577.0
5496.000,01:31:36,5577.0
5498.000,01:31:38,5577.0
5500.000,01:31:40,5577.0
5502.000,01:31:42,5577.0
5504.000,01:31:44,5577.0
5506.000,01:31:46,5577.0
5508.000,01:31:48,5577.0
5510.000,01:31:50,5577.0
5512.000,01:31:52,5577.0
5514.000,01:31:54,5577.0
5516.000,01:31:56,5577.0
5518.000,01:31:58,5577.0
5520.000,01:32:00,5577.0
5522.000,01:32:02,5577.0
5524.000,01:32:04,5577.0
5526.000,01:32:06,5577.0
5528.000,01:32:08,5577.0
5530.000,01:32:10,5577.0
5532.000,01:32:12,5577.0
5534.000,01:32:14,5577.0
5536.000,01:32:16,5577.0
5538.000,01:32:18,5577.0
5540.000,01:32:20,5577.0
5542.000,01:32:22,5571.0
5544.000,01:32:24,5571.0
5546.000,01:32:26,5571.0
5548.000,01:32:28,5571.0
5550.000,01:32:30,5571.0
5552.000,01:32:32,5571.0
5554.000,01:32:34,5571.0
5556.000,01:32:36,5571.0
5558.000,01:32:38,5571.0
5560.000,01:32:40,5571.0
5562.000,01:32:42,5571.0
5564.000,01:32:44,5571.0
5566.000,01:32:46,5571.0
5568.000,01:32:48,5571.0
5570.000,01:32:50,55770
5572.000,01:32:52,5577.0
5574.000,01:32:54,5577.0
5576.000,01:32:56,5577.0
5578.000,01:32:58,5577.0
5580.000,01:33:00,5577.0
5582.000,01:33:02,5577.0
5584.000,01:33:04,5577.0
5586.000,01:33:06,5577.0
5588.000,01:33:08,5577.0
5590.000,01:33:10,5577.0
5592.000,01:33:12,5577.0
5594.000,01:33:14,5577.0
5596.000,01:33:16,5577.0
5598.000,01:33:18,5577.0
5600.000,01:33:20,5577.0
5602.000,01:33:22,5577.0
5604.000,01:33:24,5577.0
5606.000,01:33:26,5577.0
5608.000,01:33:28,5577.0
5610.000,01:33:30,5577.0
5612.000,01:33:32,5577.0
5614.000,01:33:34,5577.0
5616.000,01:33:36,5577.0
5618.000,01:33:38,5577.0
5620.000,01:33:40,5577.0
